epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,230.037,0.4223,0.25714,0.85083,0.99676,1,0.995,0.89957,0.50956,0.23622,0.83644,0.000782225,0.000782225,0.000782225
191,231.075,0.44812,0.27128,0.86172,0.9966,1,0.995,0.914,0.49704,0.23188,0.82835,0.00077975,0.00077975,0.00077975
192,232.119,0.40713,0.24018,0.84241,0.997,1,0.995,0.91335,0.49482,0.22173,0.82464,0.000777275,0.000777275,0.000777275
193,233.195,0.42453,0.24957,0.86431,0.99712,1,0.995,0.91553,0.49683,0.22088,0.82466,0.0007748,0.0007748,0.0007748
194,234.245,0.45906,0.27571,0.8513,0.99717,1,0.995,0.91646,0.50304,0.23241,0.82455,0.000772325,0.000772325,0.000772325
195,235.32,0.40696,0.24824,0.83915,0.99713,1,0.995,0.91807,0.49987,0.22115,0.8206,0.00076985,0.00076985,0.00076985
196,236.399,0.40737,0.25103,0.85207,0.99698,1,0.995,0.91464,0.5001,0.21717,0.8206,0.000767375,0.000767375,0.000767375
197,237.503,0.42727,0.25905,0.8331,0.9971,1,0.995,0.91099,0.50696,0.21583,0.82478,0.0007649,0.0007649,0.0007649
198,238.568,0.42232,0.25035,0.83786,0.99692,1,0.995,0.89923,0.52417,0.23541,0.83226,0.000762425,0.000762425,0.000762425
199,239.789,0.43147,0.26411,0.83817,0.99669,1,0.995,0.90595,0.53017,0.23639,0.83713,0.00075995,0.00075995,0.00075995
200,240.843,0.42525,0.25669,0.83774,0.99638,1,0.995,0.91184,0.51227,0.2264,0.83246,0.000757475,0.000757475,0.000757475
201,241.891,0.43953,0.25936,0.84982,0.99627,1,0.995,0.90704,0.50674,0.23713,0.82982,0.000755,0.000755,0.000755
202,242.97,0.42567,0.24752,0.8493,0.99645,1,0.995,0.90859,0.51336,0.24203,0.8305,0.000752525,0.000752525,0.000752525
203,244.029,0.43341,0.24947,0.84029,0.99669,1,0.995,0.90799,0.51472,0.24391,0.83016,0.00075005,0.00075005,0.00075005
204,245.098,0.42572,0.25729,0.84947,0.99688,1,0.995,0.89353,0.53686,0.24464,0.83927,0.000747575,0.000747575,0.000747575
205,246.144,0.44565,0.26052,0.84339,0.99683,1,0.995,0.89522,0.54709,0.23547,0.84445,0.0007451,0.0007451,0.0007451
206,247.195,0.4363,0.25604,0.84066,0.99666,1,0.995,0.89884,0.53541,0.22933,0.83595,0.000742625,0.000742625,0.000742625
207,248.248,0.4248,0.25377,0.83343,0.99669,1,0.995,0.90868,0.52605,0.22224,0.82903,0.00074015,0.00074015,0.00074015
208,249.294,0.44959,0.261,0.85431,0.99696,1,0.995,0.91735,0.50804,0.21749,0.82415,0.000737675,0.000737675,0.000737675
209,250.342,0.41399,0.23683,0.83922,0.9971,1,0.995,0.90387,0.516,0.22485,0.82768,0.0007352,0.0007352,0.0007352
210,251.549,0.42183,0.2403,0.83216,0.99699,1,0.995,0.90763,0.52938,0.22282,0.83275,0.000732725,0.000732725,0.000732725
211,252.601,0.42925,0.24301,0.83931,0.99884,1,0.995,0.90219,0.51467,0.21829,0.82749,0.00073025,0.00073025,0.00073025
212,253.656,0.41396,0.24695,0.84263,0.99862,1,0.995,0.89304,0.51391,0.22373,0.82587,0.000727775,0.000727775,0.000727775
213,255.395,0.39379,0.23646,0.83108,0.99853,1,0.995,0.90028,0.52323,0.22813,0.82631,0.0007253,0.0007253,0.0007253
214,259.576,0.42497,0.24639,0.82693,0.99652,1,0.995,0.91298,0.50764,0.2266,0.82472,0.000722825,0.000722825,0.000722825
215,260.692,0.44417,0.25579,0.85649,0.99633,1,0.995,0.90778,0.49842,0.21275,0.82924,0.00072035,0.00072035,0.00072035
216,261.746,0.41169,0.24163,0.84585,0.99621,1,0.995,0.90949,0.49187,0.21253,0.82557,0.000717875,0.000717875,0.000717875
217,262.824,0.44649,0.25081,0.83333,0.99629,1,0.995,0.91096,0.50132,0.21936,0.82931,0.0007154,0.0007154,0.0007154
218,263.887,0.40912,0.25263,0.83882,0.99644,1,0.995,0.9044,0.51729,0.22609,0.8399,0.000712925,0.000712925,0.000712925
219,264.955,0.41584,0.23615,0.82515,0.99657,1,0.995,0.90943,0.52129,0.22599,0.84233,0.00071045,0.00071045,0.00071045
220,266.027,0.40014,0.23544,0.85353,0.99681,1,0.995,0.91277,0.51769,0.22968,0.8341,0.000707975,0.000707975,0.000707975
221,267.258,0.44117,0.26689,0.8693,0.99682,1,0.995,0.90929,0.51632,0.22862,0.83186,0.0007055,0.0007055,0.0007055
222,268.33,0.42947,0.25041,0.84697,0.99686,1,0.995,0.91115,0.51948,0.23249,0.83585,0.000703025,0.000703025,0.000703025
223,269.378,0.40559,0.24121,0.85078,0.99676,1,0.995,0.91762,0.50663,0.22473,0.83456,0.00070055,0.00070055,0.00070055
224,270.434,0.37829,0.22912,0.82228,0.9969,1,0.995,0.89658,0.50783,0.22246,0.83637,0.000698075,0.000698075,0.000698075
225,271.474,0.4061,0.23665,0.84737,0.99652,1,0.995,0.90312,0.49779,0.22059,0.83009,0.0006956,0.0006956,0.0006956
226,272.551,0.41255,0.25989,0.85703,0.99614,1,0.995,0.90464,0.49004,0.22469,0.82794,0.000693125,0.000693125,0.000693125
227,273.617,0.40204,0.23358,0.83957,0.99593,1,0.995,0.90946,0.49428,0.22806,0.8285,0.00069065,0.00069065,0.00069065
228,274.674,0.40834,0.24645,0.83867,0.99604,1,0.995,0.9026,0.4961,0.2165,0.82946,0.000688175,0.000688175,0.000688175
229,275.75,0.3852,0.23815,0.8452,0.9961,1,0.995,0.90865,0.51466,0.22616,0.83298,0.0006857,0.0006857,0.0006857
230,276.816,0.40429,0.24389,0.83345,0.99654,1,0.995,0.89175,0.54435,0.23949,0.83502,0.000683225,0.000683225,0.000683225
231,277.921,0.41043,0.25042,0.85068,0.99658,1,0.995,0.88913,0.54629,0.24057,0.83588,0.00068075,0.00068075,0.00068075
232,279.211,0.40284,0.23849,0.83935,0.99647,1,0.995,0.89827,0.52955,0.23714,0.83491,0.000678275,0.000678275,0.000678275
233,280.3,0.41624,0.24451,0.84924,0.99651,1,0.995,0.89203,0.53296,0.22762,0.83989,0.0006758,0.0006758,0.0006758
234,281.354,0.39756,0.23722,0.8242,0.99693,1,0.995,0.882,0.55415,0.23026,0.84457,0.000673325,0.000673325,0.000673325
235,282.451,0.40594,0.24905,0.84274,0.99673,1,0.995,0.88021,0.55319,0.22736,0.84098,0.00067085,0.00067085,0.00067085
236,283.53,0.41166,0.245,0.84894,0.99688,1,0.995,0.88648,0.53452,0.23095,0.83533,0.000668375,0.000668375,0.000668375
237,284.596,0.40421,0.24106,0.83755,0.9971,1,0.995,0.89737,0.5161,0.23025,0.83144,0.0006659,0.0006659,0.0006659
238,285.671,0.40071,0.23581,0.85154,0.99694,1,0.995,0.90316,0.5066,0.22683,0.83038,0.000663425,0.000663425,0.000663425
239,286.737,0.41657,0.24568,0.85206,0.99679,1,0.995,0.90613,0.505,0.23105,0.83087,0.00066095,0.00066095,0.00066095
240,287.796,0.39499,0.24756,0.85432,0.99668,1,0.995,0.90917,0.50269,0.22339,0.83023,0.000658475,0.000658475,0.000658475
241,288.868,0.39438,0.23793,0.8315,0.99669,1,0.995,0.90508,0.50317,0.2134,0.83062,0.000656,0.000656,0.000656
242,289.946,0.3757,0.23361,0.84014,0.99896,1,0.995,0.90637,0.50262,0.21414,0.83388,0.000653525,0.000653525,0.000653525
243,291.187,0.39322,0.23437,0.84721,0.99894,1,0.995,0.91437,0.512,0.21463,0.84023,0.00065105,0.00065105,0.00065105
244,292.254,0.39776,0.2358,0.84664,0.99881,1,0.995,0.90503,0.50941,0.22055,0.84149,0.000648575,0.000648575,0.000648575
245,293.322,0.37827,0.24627,0.84984,0.9987,1,0.995,0.91102,0.5052,0.22562,0.83674,0.0006461,0.0006461,0.0006461
246,294.36,0.41985,0.24802,0.85322,0.99862,1,0.995,0.90379,0.51955,0.23384,0.83779,0.000643625,0.000643625,0.000643625
247,295.417,0.36774,0.23149,0.83436,0.99872,1,0.995,0.90536,0.52209,0.22949,0.83694,0.00064115,0.00064115,0.00064115
248,296.454,0.38581,0.2393,0.83944,0.99897,1,0.995,0.90421,0.5118,0.22523,0.83358,0.000638675,0.000638675,0.000638675
249,297.478,0.40116,0.23942,0.83569,0.99897,1,0.995,0.90496,0.50727,0.2225,0.8319,0.0006362,0.0006362,0.0006362
250,298.515,0.38476,0.22396,0.83882,0.99897,1,0.995,0.90963,0.50035,0.22168,0.82661,0.000633725,0.000633725,0.000633725
251,299.551,0.37543,0.22374,0.85967,0.99896,1,0.995,0.9016,0.50451,0.21047,0.82587,0.00063125,0.00063125,0.00063125
252,300.588,0.38553,0.24001,0.84182,1,1,0.995,0.90867,0.51545,0.2135,0.82946,0.000628775,0.000628775,0.000628775
253,301.64,0.41239,0.24081,0.8357,1,1,0.995,0.9058,0.51912,0.21864,0.835,0.0006263,0.0006263,0.0006263
254,302.854,0.39964,0.24138,0.83659,1,1,0.995,0.90545,0.51821,0.22257,0.8384,0.000623825,0.000623825,0.000623825
255,303.904,0.389,0.22689,0.83689,0.99896,1,0.995,0.90546,0.51522,0.23081,0.83742,0.00062135,0.00062135,0.00062135
256,304.965,0.38249,0.22891,0.8231,0.99897,1,0.995,0.90201,0.5154,0.22781,0.83403,0.000618875,0.000618875,0.000618875
257,306.016,0.38763,0.23776,0.84661,1,1,0.995,0.90267,0.51812,0.22642,0.83195,0.0006164,0.0006164,0.0006164
258,307.06,0.37201,0.22885,0.82535,1,1,0.995,0.90107,0.5221,0.2277,0.83422,0.000613925,0.000613925,0.000613925
259,308.109,0.37345,0.23269,0.83721,1,1,0.995,0.91913,0.50804,0.22577,0.83137,0.00061145,0.00061145,0.00061145
260,309.168,0.3694,0.22571,0.839,1,1,0.995,0.92536,0.50749,0.22585,0.83085,0.000608975,0.000608975,0.000608975
261,310.267,0.38529,0.23304,0.83467,1,1,0.995,0.91299,0.51454,0.228,0.83161,0.0006065,0.0006065,0.0006065
262,311.314,0.38873,0.22842,0.84102,1,1,0.995,0.90417,0.51757,0.21968,0.83128,0.000604025,0.000604025,0.000604025
263,312.38,0.4058,0.2333,0.83771,0.9982,1,0.995,0.89433,0.52098,0.22172,0.83118,0.00060155,0.00060155,0.00060155
264,313.437,0.3885,0.22897,0.84017,0.99616,1,0.995,0.8952,0.52169,0.22658,0.8331,0.000599075,0.000599075,0.000599075
265,314.652,0.38444,0.24196,0.82623,0.9964,1,0.995,0.88459,0.52663,0.23488,0.83701,0.0005966,0.0005966,0.0005966
266,315.697,0.37795,0.23339,0.82583,0.99667,1,0.995,0.89859,0.53402,0.2313,0.83989,0.000594125,0.000594125,0.000594125
267,316.745,0.38217,0.22693,0.8449,0.99693,1,0.995,0.88998,0.53205,0.22714,0.83691,0.00059165,0.00059165,0.00059165
268,317.788,0.38391,0.22652,0.83957,0.9972,1,0.995,0.8973,0.53209,0.22524,0.83556,0.000589175,0.000589175,0.000589175
269,318.827,0.36917,0.22128,0.82788,0.99717,1,0.995,0.90548,0.52745,0.23077,0.83788,0.0005867,0.0005867,0.0005867
270,319.877,0.3751,0.2277,0.83616,0.99716,1,0.995,0.90754,0.53849,0.23765,0.84269,0.000584225,0.000584225,0.000584225
271,320.918,0.36729,0.22229,0.82742,0.99714,1,0.995,0.90322,0.54273,0.23652,0.8433,0.00058175,0.00058175,0.00058175
272,322.013,0.37213,0.22602,0.82735,0.99717,1,0.995,0.90538,0.52713,0.22716,0.83484,0.000579275,0.000579275,0.000579275
273,323.066,0.38212,0.23143,0.8196,0.99713,1,0.995,0.91388,0.518,0.22076,0.83015,0.0005768,0.0005768,0.0005768
274,324.133,0.38469,0.2297,0.82552,0.99714,1,0.995,0.91164,0.51483,0.21921,0.82881,0.000574325,0.000574325,0.000574325
275,325.209,0.39681,0.23734,0.82889,0.997,1,0.995,0.91641,0.51595,0.21338,0.83037,0.00057185,0.00057185,0.00057185
276,326.458,0.37254,0.22429,0.83866,0.99691,1,0.995,0.90819,0.51324,0.20801,0.83121,0.000569375,0.000569375,0.000569375
277,327.512,0.37849,0.22755,0.83373,0.99679,1,0.995,0.91952,0.50534,0.21051,0.8326,0.0005669,0.0005669,0.0005669
278,328.563,0.36534,0.21943,0.82573,0.99674,1,0.995,0.91676,0.49864,0.21566,0.83194,0.000564425,0.000564425,0.000564425
279,329.651,0.3835,0.23634,0.82531,0.99678,1,0.995,0.9126,0.50355,0.21736,0.83274,0.00056195,0.00056195,0.00056195
280,330.694,0.41335,0.24345,0.84087,0.99687,1,0.995,0.91714,0.50707,0.21776,0.8301,0.000559475,0.000559475,0.000559475
281,331.736,0.3831,0.22697,0.81948,0.99697,1,0.995,0.91876,0.51349,0.21744,0.83056,0.000557,0.000557,0.000557
282,332.803,0.36983,0.22378,0.83342,0.99711,1,0.995,0.91266,0.5127,0.21753,0.83198,0.000554525,0.000554525,0.000554525
283,333.839,0.3741,0.21888,0.83092,0.99712,1,0.995,0.90871,0.51247,0.21158,0.83288,0.00055205,0.00055205,0.00055205
284,334.885,0.38545,0.22897,0.8308,0.99712,1,0.995,0.91161,0.52578,0.21333,0.84235,0.000549575,0.000549575,0.000549575
285,335.934,0.37127,0.22296,0.81015,0.99891,1,0.995,0.90678,0.53382,0.21476,0.84815,0.0005471,0.0005471,0.0005471
286,336.979,0.34174,0.20884,0.84704,0.99708,1,0.995,0.89787,0.52764,0.2152,0.84264,0.000544625,0.000544625,0.000544625
287,338.213,0.36159,0.20793,0.8267,0.99706,1,0.995,0.8972,0.51751,0.21008,0.83641,0.00054215,0.00054215,0.00054215
288,339.273,0.36976,0.22128,0.82325,0.99701,1,0.995,0.89392,0.51853,0.2105,0.83539,0.000539675,0.000539675,0.000539675
289,340.338,0.38302,0.22771,0.83026,0.99701,1,0.995,0.89915,0.52255,0.21135,0.83912,0.0005372,0.0005372,0.0005372
290,341.383,0.38227,0.22843,0.83473,0.99692,1,0.995,0.89634,0.51833,0.20704,0.84008,0.000534725,0.000534725,0.000534725
291,342.441,0.36905,0.21278,0.82317,0.99686,1,0.995,0.89252,0.52205,0.20831,0.84323,0.00053225,0.00053225,0.00053225
292,343.516,0.36635,0.22363,0.81901,0.99693,1,0.995,0.89326,0.52858,0.21386,0.84612,0.000529775,0.000529775,0.000529775
293,344.562,0.37038,0.20829,0.8446,0.99709,1,0.995,0.89678,0.51915,0.20936,0.83784,0.0005273,0.0005273,0.0005273
294,345.63,0.36614,0.21974,0.81063,0.99704,1,0.995,0.9168,0.51702,0.20908,0.83375,0.000524825,0.000524825,0.000524825
295,346.712,0.37169,0.22031,0.82187,0.99704,1,0.995,0.89934,0.52188,0.21021,0.83601,0.00052235,0.00052235,0.00052235
296,347.784,0.35488,0.20802,0.81347,0.99703,1,0.995,0.90044,0.52033,0.21723,0.83715,0.000519875,0.000519875,0.000519875
297,348.854,0.35352,0.21335,0.83534,0.99691,1,0.995,0.90058,0.51826,0.21671,0.83675,0.0005174,0.0005174,0.0005174
298,350.096,0.36586,0.21882,0.82838,0.99691,1,0.995,0.8975,0.52349,0.22029,0.83939,0.000514925,0.000514925,0.000514925
299,351.153,0.37108,0.21768,0.83569,0.99677,1,0.995,0.90252,0.54379,0.22874,0.8466,0.00051245,0.00051245,0.00051245
300,352.209,0.3591,0.21461,0.83606,0.9967,1,0.995,0.89446,0.55343,0.23073,0.85252,0.000509975,0.000509975,0.000509975
301,353.249,0.37091,0.22286,0.83496,0.99681,1,0.995,0.89839,0.54579,0.23365,0.8483,0.0005075,0.0005075,0.0005075
302,354.323,0.36449,0.22161,0.83769,0.9967,1,0.995,0.89983,0.54372,0.23331,0.84678,0.000505025,0.000505025,0.000505025
303,355.369,0.36998,0.22668,0.83202,0.99679,1,0.995,0.89408,0.54205,0.23257,0.84828,0.00050255,0.00050255,0.00050255
304,356.418,0.36416,0.21785,0.83408,0.99679,1,0.995,0.89471,0.53853,0.22738,0.84408,0.000500075,0.000500075,0.000500075
305,357.475,0.37938,0.22597,0.83432,0.99682,1,0.995,0.89274,0.53203,0.22168,0.84016,0.0004976,0.0004976,0.0004976
306,358.519,0.3511,0.21665,0.83323,0.997,1,0.995,0.89787,0.52606,0.22406,0.8358,0.000495125,0.000495125,0.000495125
307,359.554,0.36753,0.21937,0.82966,0.99714,1,0.995,0.90297,0.52748,0.22401,0.83727,0.00049265,0.00049265,0.00049265
308,360.601,0.37389,0.22247,0.82845,0.99884,1,0.995,0.90755,0.52985,0.21553,0.83931,0.000490175,0.000490175,0.000490175
309,361.803,0.37069,0.22039,0.80551,0.99883,1,0.995,0.89997,0.52728,0.2131,0.83894,0.0004877,0.0004877,0.0004877
310,362.84,0.36906,0.23316,0.81821,0.99708,1,0.995,0.91146,0.53191,0.21566,0.83742,0.000485225,0.000485225,0.000485225
311,363.881,0.38803,0.228,0.82671,0.99709,1,0.995,0.92236,0.53231,0.21311,0.83838,0.00048275,0.00048275,0.00048275
312,364.937,0.36111,0.21827,0.81962,0.99692,1,0.995,0.9104,0.54501,0.21891,0.84395,0.000480275,0.000480275,0.000480275
313,365.991,0.34844,0.21212,0.82237,0.99678,1,0.995,0.89489,0.55338,0.22539,0.84726,0.0004778,0.0004778,0.0004778
314,367.032,0.37043,0.21591,0.83862,0.99689,1,0.995,0.89279,0.55064,0.22381,0.8439,0.000475325,0.000475325,0.000475325
315,368.085,0.34997,0.20903,0.81964,0.99711,1,0.995,0.90726,0.53531,0.21756,0.8399,0.00047285,0.00047285,0.00047285
316,369.195,0.35541,0.20828,0.81278,0.99691,1,0.995,0.90743,0.53043,0.21307,0.84154,0.000470375,0.000470375,0.000470375
317,370.25,0.36005,0.21497,0.81326,0.99667,1,0.995,0.89978,0.53093,0.21241,0.84233,0.0004679,0.0004679,0.0004679
318,371.297,0.3473,0.2089,0.81885,0.99692,1,0.995,0.90915,0.53055,0.21123,0.84399,0.000465425,0.000465425,0.000465425
319,372.343,0.33906,0.21033,0.84305,0.99695,1,0.995,0.89826,0.53617,0.21564,0.84533,0.00046295,0.00046295,0.00046295
320,373.562,0.33379,0.21128,0.81785,0.99715,1,0.995,0.90344,0.54748,0.22301,0.8529,0.000460475,0.000460475,0.000460475
321,374.595,0.34501,0.21257,0.80949,0.99799,1,0.995,0.90607,0.552,0.22642,0.85615,0.000458,0.000458,0.000458
322,375.662,0.36829,0.22147,0.8319,0.99792,1,0.995,0.90889,0.53544,0.21821,0.84876,0.000455525,0.000455525,0.000455525
323,376.723,0.34736,0.21312,0.8151,0.99816,1,0.995,0.91283,0.52822,0.2184,0.84285,0.00045305,0.00045305,0.00045305
324,377.76,0.35531,0.22273,0.83573,1,1,0.995,0.9224,0.52819,0.21778,0.84283,0.000450575,0.000450575,0.000450575
325,378.82,0.34988,0.21496,0.81302,1,1,0.995,0.91474,0.533,0.2181,0.84895,0.0004481,0.0004481,0.0004481
326,379.893,0.33348,0.21094,0.81736,0.99891,1,0.995,0.91171,0.53261,0.22026,0.85291,0.000445625,0.000445625,0.000445625
327,380.934,0.35171,0.21212,0.81991,0.99898,1,0.995,0.90594,0.52842,0.21834,0.84924,0.00044315,0.00044315,0.00044315
328,382.011,0.36024,0.22055,0.82979,0.9971,1,0.995,0.90227,0.5295,0.21125,0.84695,0.000440675,0.000440675,0.000440675
329,383.05,0.36425,0.22022,0.82342,0.99717,1,0.995,0.90476,0.52798,0.20687,0.84575,0.0004382,0.0004382,0.0004382
330,384.12,0.3589,0.22062,0.81593,0.99714,1,0.995,0.91727,0.52677,0.20969,0.84816,0.000435725,0.000435725,0.000435725
331,385.318,0.34562,0.22128,0.83516,1,1,0.995,0.91531,0.53439,0.21872,0.85347,0.00043325,0.00043325,0.00043325
332,386.363,0.3419,0.21469,0.81895,1,1,0.995,0.91459,0.53681,0.21716,0.85393,0.000430775,0.000430775,0.000430775
333,387.402,0.33033,0.20856,0.82445,1,1,0.995,0.9164,0.53314,0.21526,0.84844,0.0004283,0.0004283,0.0004283
334,388.467,0.3135,0.20214,0.81723,0.99893,1,0.995,0.91498,0.53526,0.21929,0.84446,0.000425825,0.000425825,0.000425825
335,389.526,0.35803,0.21307,0.83378,0.99876,1,0.995,0.90653,0.54125,0.22039,0.84396,0.00042335,0.00042335,0.00042335
336,390.585,0.34871,0.21261,0.83779,0.99868,1,0.995,0.90649,0.54231,0.22047,0.84686,0.000420875,0.000420875,0.000420875
337,391.621,0.34005,0.20441,0.82462,0.99863,1,0.995,0.91197,0.54059,0.21505,0.85021,0.0004184,0.0004184,0.0004184
338,392.694,0.33405,0.20249,0.82623,0.99862,1,0.995,0.90876,0.5383,0.21528,0.84875,0.000415925,0.000415925,0.000415925
339,393.742,0.36608,0.21956,0.84842,0.99865,1,0.995,0.90407,0.53794,0.21587,0.84636,0.00041345,0.00041345,0.00041345
340,394.785,0.33524,0.20411,0.81332,0.99856,1,0.995,0.90617,0.53135,0.21171,0.84367,0.000410975,0.000410975,0.000410975
341,395.853,0.34459,0.20578,0.82266,0.99689,1,0.995,0.90463,0.52855,0.21484,0.84293,0.0004085,0.0004085,0.0004085
342,397.073,0.31752,0.19325,0.80922,0.99689,1,0.995,0.90919,0.53337,0.21669,0.84651,0.000406025,0.000406025,0.000406025
343,398.118,0.32225,0.20311,0.81391,0.99679,1,0.995,0.90314,0.54327,0.21588,0.84834,0.00040355,0.00040355,0.00040355
344,399.206,0.33485,0.21071,0.83228,0.99676,1,0.995,0.90227,0.53838,0.21798,0.84554,0.000401075,0.000401075,0.000401075
345,401.549,0.33291,0.20496,0.81753,0.9986,1,0.995,0.90106,0.53393,0.21646,0.84442,0.0003986,0.0003986,0.0003986
346,405.893,0.32432,0.20004,0.80846,0.99866,1,0.995,0.89956,0.53993,0.21881,0.84559,0.000396125,0.000396125,0.000396125
347,406.94,0.33683,0.20876,0.83382,0.99704,1,0.995,0.90667,0.54221,0.21331,0.84853,0.00039365,0.00039365,0.00039365
348,407.98,0.33587,0.2114,0.82699,0.99718,1,0.995,0.91419,0.54382,0.21729,0.85108,0.000391175,0.000391175,0.000391175
349,409.016,0.33571,0.19695,0.81782,0.99898,1,0.995,0.90179,0.53875,0.21306,0.8502,0.0003887,0.0003887,0.0003887
350,410.061,0.34171,0.21144,0.82784,0.99899,1,0.995,0.91371,0.52553,0.2123,0.84598,0.000386225,0.000386225,0.000386225
351,411.109,0.33469,0.20289,0.81681,0.99899,1,0.995,0.90654,0.52071,0.21871,0.84428,0.00038375,0.00038375,0.00038375
352,412.193,0.31763,0.20491,0.81133,0.9989,1,0.995,0.91306,0.52854,0.2235,0.8497,0.000381275,0.000381275,0.000381275
353,413.448,0.34326,0.21185,0.85519,0.99888,1,0.995,0.9175,0.53181,0.22325,0.85298,0.0003788,0.0003788,0.0003788
354,414.529,0.32273,0.19558,0.82416,0.99887,1,0.995,0.91245,0.53927,0.21885,0.85535,0.000376325,0.000376325,0.000376325
355,415.583,0.33875,0.20551,0.81986,0.99888,1,0.995,0.91121,0.53995,0.21901,0.85166,0.00037385,0.00037385,0.00037385
356,416.642,0.33519,0.20888,0.82541,0.99889,1,0.995,0.90288,0.53844,0.21512,0.85155,0.000371375,0.000371375,0.000371375
357,417.719,0.32089,0.19922,0.81816,0.99895,1,0.995,0.90139,0.53987,0.21876,0.85439,0.0003689,0.0003689,0.0003689
358,418.77,0.34663,0.21081,0.82526,0.99899,1,0.995,0.91532,0.54753,0.22108,0.85932,0.000366425,0.000366425,0.000366425
359,419.835,0.34437,0.21141,0.8281,0.99898,1,0.995,0.90668,0.54364,0.21607,0.85865,0.00036395,0.00036395,0.00036395
360,420.885,0.3262,0.19531,0.80847,0.99897,1,0.995,0.91154,0.52417,0.21358,0.84925,0.000361475,0.000361475,0.000361475
