epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,123.237,0.314,0.23289,0.84608,0.99338,0.98074,0.995,0.86265,0.60627,0.27856,0.94312,0.000117687,0.000117687,0.000117687
185,123.815,0.33224,0.25038,0.84328,0.99338,0.98074,0.995,0.86265,0.60627,0.27856,0.94312,0.0001115,0.0001115,0.0001115
186,124.416,0.36862,0.27458,0.8345,0.99384,0.98077,0.995,0.8589,0.60548,0.27635,0.9462,0.000105312,0.000105312,0.000105312
187,124.994,0.35114,0.23783,0.83222,0.99384,0.98077,0.995,0.8589,0.60548,0.27635,0.9462,9.9125e-05,9.9125e-05,9.9125e-05
188,125.589,0.3067,0.21282,0.81983,0.99462,0.98161,0.995,0.86181,0.60523,0.2736,0.94767,9.29375e-05,9.29375e-05,9.29375e-05
189,126.171,0.31715,0.25115,0.82234,0.99462,0.98161,0.995,0.86181,0.60523,0.2736,0.94767,8.675e-05,8.675e-05,8.675e-05
190,126.773,0.35753,0.26655,0.82289,0.99491,0.98219,0.995,0.86626,0.60412,0.27057,0.94829,8.05625e-05,8.05625e-05,8.05625e-05
191,131.535,0.33669,0.26259,0.84029,0.99491,0.98219,0.995,0.86626,0.60412,0.27057,0.94829,7.4375e-05,7.4375e-05,7.4375e-05
192,132.243,0.28734,0.22706,0.83932,0.98626,0.99676,0.995,0.86882,0.60814,0.26853,0.95231,6.81875e-05,6.81875e-05,6.81875e-05
193,132.861,0.2872,0.19997,0.81563,0.98626,0.99676,0.995,0.86882,0.60814,0.26853,0.95231,6.2e-05,6.2e-05,6.2e-05
194,133.446,0.27211,0.20397,0.8413,0.99025,0.99899,0.995,0.86414,0.60732,0.26502,0.95205,5.58125e-05,5.58125e-05,5.58125e-05
195,134.036,0.30495,0.22636,0.81633,0.99025,0.99899,0.995,0.86414,0.60732,0.26502,0.95205,4.9625e-05,4.9625e-05,4.9625e-05
196,134.647,0.25764,0.21176,0.80363,0.9913,1,0.995,0.86507,0.60786,0.26051,0.95234,4.34375e-05,4.34375e-05,4.34375e-05
197,135.237,0.27567,0.22272,0.84277,0.9913,1,0.995,0.86507,0.60786,0.26051,0.95234,3.725e-05,3.725e-05,3.725e-05
198,135.835,0.2701,0.18884,0.81209,0.99238,1,0.995,0.86733,0.60932,0.26015,0.95354,3.10625e-05,3.10625e-05,3.10625e-05
